location,url_location,hotel_name,hotel_lat,hotel_lon,hotel_scoring,scoring_comment,hotel_description,hotel_link,daily_temp_day,daily_temp_day_fl,daily_pop,daily_uvi,daily_pop_inv
Aix en Provence,https://www.booking.com/searchresults.fr.html?ss=Aix en Provence+France,Aquabella Hôtel & Spa,43.531265,5.4450703,8.4,Très bien,"Entouré d'un magnifique jardin, l'Aquabella propose des chambres de style provençal ainsi qu'un accès gratuit au spa. Il est situé dans le centre d'Aix-en-Provence, à quelques pas de la vieille ville....hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/hotel-aquabella.fr.html?label=gen173nr-1FCAQoggJCHXNlYXJjaF9haXggZW4gcHJvdmVuY2UgZnJhbmNlSA1YBGgViAEBmAENuAEYyAEO2AEB6AEB-AEDiAIBqAIEuALjvtmGBsACAdICJDEyMTFmOTFjLTIzYmYtNDc1Ny1hMDc4LTQyNzc3ZGNmMDM2NtgCBeACAQ;sid=9f68c39dc335fab67a422fb174684acd;dest_id=-1406939;dest_type=city;group_adults=2;group_children=0;hapos=7;hpos=7;no_rooms=1;sr_order=popularity;srepoch=1624661860;srpvid=d8cda171defa0129;ucfs=1&;selected_currency=EUR#topanchor,22.81857142857143,22.56857142857143,0.5771428571428572,4.895714285714285,0.4228571428571428
Aix en Provence,https://www.booking.com/searchresults.fr.html?ss=Aix en Provence+France,Hôtel du Globe,43.53005,5.4441466,8.7,Superbe,"L'Hôtel du Globe est un établissement 3 étoiles situé dans le centre d'Aix-en-Provence, à 1 minute à pied des thermes Sextius et à 550 mètres du cours Mirabeau. Il propose une connexion Wi-Fi...hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/du-globe-aix-en-provence.fr.html?label=gen173nr-1FCAQoggJCHXNlYXJjaF9haXggZW4gcHJvdmVuY2UgZnJhbmNlSA1YBGgViAEBmAENuAEYyAEO2AEB6AEB-AEDiAIBqAIEuALjvtmGBsACAdICJDEyMTFmOTFjLTIzYmYtNDc1Ny1hMDc4LTQyNzc3ZGNmMDM2NtgCBeACAQ;sid=9f68c39dc335fab67a422fb174684acd;dest_id=-1406939;dest_type=city;group_adults=2;group_children=0;hapos=10;hpos=10;no_rooms=1;sr_order=popularity;srepoch=1624661860;srpvid=d8cda171defa0129;ucfs=1&;selected_currency=EUR#topanchor,22.81857142857143,22.56857142857143,0.5771428571428572,4.895714285714285,0.4228571428571428
Aix en Provence,https://www.booking.com/searchresults.fr.html?ss=Aix en Provence+France,Odalys City Aix en Provence Les Floridianes,43.52133,5.444777,8.2,Très bien,L'Odalys City Aix en Provence Les Floridianes vous accueille à 5 minutes à pied des cafés et des fontaines bordant le cours Mirabeau. hotel_descriptionPlus d'informations…hotel_description,https://www.booking.com/hotel/fr/les-floridianes.fr.html?label=gen173nr-1FCAQoggJCHXNlYXJjaF9haXggZW4gcHJvdmVuY2UgZnJhbmNlSA1YBGgViAEBmAENuAEYyAEO2AEB6AEB-AEDiAIBqAIEuALjvtmGBsACAdICJDEyMTFmOTFjLTIzYmYtNDc1Ny1hMDc4LTQyNzc3ZGNmMDM2NtgCBeACAQ;sid=9f68c39dc335fab67a422fb174684acd;dest_id=-1406939;dest_type=city;group_adults=2;group_children=0;hapos=11;hpos=11;no_rooms=1;sr_order=popularity;srepoch=1624661860;srpvid=d8cda171defa0129;ucfs=1&;selected_currency=EUR#topanchor,22.81857142857143,22.56857142857143,0.5771428571428572,4.895714285714285,0.4228571428571428
Aix en Provence,https://www.booking.com/searchresults.fr.html?ss=Aix en Provence+France,Escale Oceania Aix-en-Provence,43.51276,5.4611173,8.2,Très bien,"Situé à 20 minutes à pied du centre d'Aix-en-Provence, l'Escale Oceania Aix-en-Provence propose une piscine extérieure avec une terrasse meublée, une salle de sport et une connexion Wi-Fi gratuite...hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/hotelmascotte.fr.html?label=gen173nr-1FCAQoggJCHXNlYXJjaF9haXggZW4gcHJvdmVuY2UgZnJhbmNlSA1YBGgViAEBmAENuAEYyAEO2AEB6AEB-AEDiAIBqAIEuALjvtmGBsACAdICJDEyMTFmOTFjLTIzYmYtNDc1Ny1hMDc4LTQyNzc3ZGNmMDM2NtgCBeACAQ;sid=9f68c39dc335fab67a422fb174684acd;dest_id=-1406939;dest_type=city;group_adults=2;group_children=0;hapos=13;hpos=13;no_rooms=1;sr_order=popularity;srepoch=1624661860;srpvid=d8cda171defa0129;ucfs=1&;selected_currency=EUR#topanchor,22.81857142857143,22.56857142857143,0.5771428571428572,4.895714285714285,0.4228571428571428
Aix en Provence,https://www.booking.com/searchresults.fr.html?ss=Aix en Provence+France,La Caravelle,43.52486,5.4537005,8.1,Très bien,"Au cœur d'Aix-en-Provence, l'hôtel La Caravelle vous accueille à moins de 8 minutes à pied du cours Mirabeau, du musée Granet et du palais des congrès. hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/la-caravelle-aix-en-provence.fr.html?label=gen173nr-1FCAQoggJCHXNlYXJjaF9haXggZW4gcHJvdmVuY2UgZnJhbmNlSA1YBGgViAEBmAENuAEYyAEO2AEB6AEB-AEDiAIBqAIEuALjvtmGBsACAdICJDEyMTFmOTFjLTIzYmYtNDc1Ny1hMDc4LTQyNzc3ZGNmMDM2NtgCBeACAQ;sid=9f68c39dc335fab67a422fb174684acd;dest_id=-1406939;dest_type=city;group_adults=2;group_children=0;hapos=16;hpos=16;no_rooms=1;sr_order=popularity;srepoch=1624661860;srpvid=d8cda171defa0129;ucfs=1&;selected_currency=EUR#topanchor,22.81857142857143,22.56857142857143,0.5771428571428572,4.895714285714285,0.4228571428571428
Aix en Provence,https://www.booking.com/searchresults.fr.html?ss=Aix en Provence+France,Appart'hôtel Prêcheurs Studios,43.5303,5.451826,8.3,Très bien,"Situés à 2 minutes à pied du cours Mirabeau, les studios indépendants du Prêcheurs occupent une maison provençale dotée d'un barbecue et d'un coin salon dans sa cour. hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/aix-precheurs.fr.html?label=gen173nr-1FCAQoggJCHXNlYXJjaF9haXggZW4gcHJvdmVuY2UgZnJhbmNlSA1YBGgViAEBmAENuAEYyAEO2AEB6AEB-AEDiAIBqAIEuALjvtmGBsACAdICJDEyMTFmOTFjLTIzYmYtNDc1Ny1hMDc4LTQyNzc3ZGNmMDM2NtgCBeACAQ;sid=9f68c39dc335fab67a422fb174684acd;dest_id=-1406939;dest_type=city;group_adults=2;group_children=0;hapos=17;hpos=17;no_rooms=1;sr_order=popularity;srepoch=1624661860;srpvid=d8cda171defa0129;ucfs=1&;selected_currency=EUR#topanchor,22.81857142857143,22.56857142857143,0.5771428571428572,4.895714285714285,0.4228571428571428
Aix en Provence,https://www.booking.com/searchresults.fr.html?ss=Aix en Provence+France,Les Quatre Dauphins,43.52491,5.4504232,8.5,Très bien,"L'établissement Les Quatre Dauphins occupe un ancien hôtel particulier au cœur d'Aix-en-Provence, à seulement 50 mètres de la place des Quatre Dauphins et à 350 mètres du cours Mirabeau. hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/les-quatre-dauphins.fr.html?label=gen173nr-1FCAQoggJCHXNlYXJjaF9haXggZW4gcHJvdmVuY2UgZnJhbmNlSA1YBGgViAEBmAENuAEYyAEO2AEB6AEB-AEDiAIBqAIEuALjvtmGBsACAdICJDEyMTFmOTFjLTIzYmYtNDc1Ny1hMDc4LTQyNzc3ZGNmMDM2NtgCBeACAQ;sid=9f68c39dc335fab67a422fb174684acd;dest_id=-1406939;dest_type=city;group_adults=2;group_children=0;hapos=19;hpos=19;no_rooms=1;sr_order=popularity;srepoch=1624661860;srpvid=d8cda171defa0129;ucfs=1&;selected_currency=EUR#topanchor,22.81857142857143,22.56857142857143,0.5771428571428572,4.895714285714285,0.4228571428571428
Aix en Provence,https://www.booking.com/searchresults.fr.html?ss=Aix en Provence+France,Le Concorde,43.524612,5.4537544,8.3,Très bien,"Le Concorde est idéalement situé dans le centre d’Aix-en-Provence, à seulement 5 minutes à pied du célèbre cours Mirabeau et à proximité du musée Granet. Cet établissement possède un jardin fleuri. hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/le-concorde-sarl-aix-en-provence.fr.html?label=gen173nr-1FCAQoggJCHXNlYXJjaF9haXggZW4gcHJvdmVuY2UgZnJhbmNlSA1YBGgViAEBmAENuAEYyAEO2AEB6AEB-AEDiAIBqAIEuALjvtmGBsACAdICJDEyMTFmOTFjLTIzYmYtNDc1Ny1hMDc4LTQyNzc3ZGNmMDM2NtgCBeACAQ;sid=9f68c39dc335fab67a422fb174684acd;dest_id=-1406939;dest_type=city;group_adults=2;group_children=0;hapos=20;hpos=20;no_rooms=1;sr_order=popularity;srepoch=1624661860;srpvid=d8cda171defa0129;ucfs=1&;selected_currency=EUR#topanchor,22.81857142857143,22.56857142857143,0.5771428571428572,4.895714285714285,0.4228571428571428
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,B&B / Chambre d'hôtes Be Loft B&B Pool & Spa,43.94034,4.8117495,8.7,Superbe,"Doté d'une salle de sport, le Be Loft B&B Pool & Spa se situe à Avignon, à 1,5 km du palais des papes. Cette chambre d'hôtes possède un bar, une terrasse et une piscine extérieure ouverte en saison. hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/be-loft.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=1;hpos=1;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,Appartement s A l'ombre du Palais,43.95173,4.810339,8.5,Très bien,"Situé à 500 mètres du palais des Papes et à 10 minutes à pied du pont d'Avignon, l'établissement A l'ombre du Palais propose des hébergements avec une terrasse commune meublée et une connexion Wi-Fi...hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/a-l-39-ombre-du-palais.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=2;hpos=2;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,Maison d'hôtes Aux Augustins,43.950058,4.8132186,8.8,Superbe,"Doté d’une terrasse, l’établissement Aux Augustins propose des hébergements indépendants dans un monastère rénové du XIVe siècle situé dans le centre historique d’Avignon, juste à côté de la tour des...hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/aux-augustins.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=3;hpos=3;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,Maison de vacancesMaison XIXe et Jardin en Intramuros,43.950344,4.8115377,8.8,Superbe,La Maison XIXe et jardin en intramuros est située dans le centre-ville d'Avignon. Cette maison de vacances dispose d'une connexion Wi-Fi gratuite. hotel_descriptionPlus d'informations…hotel_description,https://www.booking.com/hotel/fr/maison-xixe-et-jardin-en-intramuros.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=4;hpos=4;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,Maison d'hôtes Autour Du Petit Paradis,43.94623,4.8100705,8.2,Très bien,"Situé au cœur d'Avignon, l'établissement Autour Du Petit Paradis occupe une maison du XVIIe siècle située à respectivement 3 et 10 minutes à pied du marché des Halles et du Palais des papes. hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/autour-du-petit-paradis.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=5;hpos=5;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,Appart'hôtel Aparthotel Adagio Access Avignon,43.92623,4.7859273,8.0,Très bien,"L’Aparthotel Adagio Access Avignon se situe près de la gare TGV d’Avignon, à seulement 10 minutes en voiture du centre-ville. hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/citea-avignon.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=6;hpos=6;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,Hôtel du Palais des Papes,43.950348,4.8062077,8.1,Très bien,"L'hôtel du Palais des Papes est situé à Avignon, en face du Palais des Papes. Il occupe un bâtiment de 3 étages dans une zone entièrement piétonne. hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/du-palais-des-papes-avignon.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=8;hpos=8;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,Le Magnan,43.94363,4.8121715,8.6,Superbe,"Situé dans un cadre verdoyant au sein des anciens remparts de la ville, Le Magnan propose une connexion Wi-Fi gratuite. Il se trouve à 10 minutes à pied du Palais des Papes. hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/hotellemagnan.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=9;hpos=9;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,Hôtel Le Médiéval,43.949306,4.8093457,8.5,Très bien,L'établissement Le Médiéval occupe l'ancien palais d'un cardinal dans le centre historique d'Avignon. hotel_descriptionPlus d'informations…hotel_description,https://www.booking.com/hotel/fr/le-medieval-avignon.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=11;hpos=11;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,Best Western Hôtel Le Paradou Avignon Sud.,43.904892,4.89553,8.0,Très bien,"Situé dans un parc à Avignon Sud-Montfavet, le Best Western Hôtel Le Paradou Avignon Sud. propose une connexion Wi-Fi gratuite disponible dans l'ensemble de l'établissement. hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/paradouavignon.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=12;hpos=12;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,Régina Boutique Hotel,43.948166,4.8057647,9.0,Fabuleux ,"Le Régina Boutique Hotel est situé dans la rue principale d'Avignon, à seulement 5 minutes à pied du Palais des Papes. hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/hotelreginaavignon.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=15;hpos=15;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,Appartement Studio climatisé Corps Saints,43.944214,4.809472,9.1,Fabuleux ,"Situé en plein cœur d'Avignon, à proximité de la médiathèque Ceccano et du tribunal de première instance d'Avignon, le Studio climatisé Corps Saints propose une connexion Wi-Fi gratuite, la...hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/studio-climatise-intramuros.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=16;hpos=16;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,Appartement s My Pad Provence,43.952515,4.8158593,9.1,Fabuleux ,"Situé à Avignon, l'établissement My Pad Provence propose des hébergements indépendants dotés d'une connexion Wi-Fi gratuite. Il se trouve à 900 mètres du Palais des Papes et du pont d'Avignon. hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/my-pad-provence.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=17;hpos=17;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
Avignon,https://www.booking.com/searchresults.fr.html?ss=Avignon+France,Hotel Boquier,43.9447,4.804993,8.5,Très bien,"L'Hôtel Boquier est situé dans le centre-ville d'Avignon, à 800 mètres du Palais des Papes. hotel_descriptionPlus d'informations…hotel_description",https://www.booking.com/hotel/fr/boquier.fr.html?label=gen173nr-1FCAQoggJCFXNlYXJjaF9hdmlnbm9uIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDtgBAegBAfgBA4gCAagCBLgCjr_ZhgbAAgHSAiQzZWM4YmU4NC03Y2Y1LTQyMTEtOTQ4MC1lNjQwZTk5MzM4OWTYAgXgAgE;sid=f4145cb908c9d661cb3e34b900a354ed;dest_id=-1409631;dest_type=city;group_adults=2;group_children=0;hapos=18;hpos=18;no_rooms=1;sr_order=popularity;srepoch=1624661902;srpvid=c5dda187ed3c00e5;ucfs=1&;selected_currency=EUR#topanchor,22.665714285714284,22.517142857142854,0.6357142857142858,4.842857142857143,0.3642857142857142
